Marijuana_Arrest Type,Adult/Juvenile,Arrest Year,Arrest Date,Arrest Time,CCN,Age,Offense Location District,Offense Location PSA,Offense Location Block GEOX,Offense Location Block GEOY,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location Block Address,Arrest Location Block GeoX,Arrest Location Block GeoY
Possession,Adult,2013,10/1/13,19:40:00,b'w\xecbq [M',31,4D,405,399800,141500,507,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,400 BLOCK OF TAYLOR ST NW,399800,141500
Possession with intent to distribute,Adult,2013,10/1/13,20:29:00,"b'\xf3\xa9$\xd5\xf0\x14""'",21,2D,206,394500,137500,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1200 BLOCK OF WISCONSIN AVE NW,394500,137500
Possession,Adult,2013,10/2/13,1:10:00,b'Y\xc7\x98\xe33H;',20,6D,607,401400,133300,407,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1400 BLOCK OF T ST SE,401400,133300
Possession with intent to distribute,Adult,2013,10/2/13,1:30:00,b'Bb\xc3k\xf5\x04h',41,7D,703,400800,132800,705,7D,B ,U ,F,Narcotics,Ucsa Pwid Marijuana,MARTIN LUTHER KING JR AVE SE / MORRIS RD SE,400800,132800
Possession,Adult,2013,10/2/13,13:38:00,b'\xf6\xa1\x8c\xda\x0fk\xbb',44,5D,506,401300,138400,506,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF PROVIDENCE ST NE,401300,138400
Possession with intent to distribute,Adult,2013,10/2/13,15:00:00,b'\x1f\x01\xbd:\xd0\xcf\x8d',34,7D,707,399500,130000,,,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,100 BLOCK OF WILMINGTON PL SE,399500,130000
Possession with intent to distribute,Adult,2013,10/2/13,16:15:00,b'\xd4W\x85x\x8cf\x00',33,1D,106,400800,134500,608,6D,B ,U ,F,Narcotics,Ucsa Pwid Marijuana,1100 BLOCK OF K ST SE,400800,134500
Possession,Adult,2013,10/2/13,17:12:00,b'o&:\xecqj\x91',20,4D,409,398100,140700,405,4D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,600 BLOCK OF NEWTON PL NW,398100,140700
Possession with intent to distribute,Adult,2013,10/2/13,17:55:00,b'\xfb\xc3\x19^\x1cg\xde',39,7D,706,400100,129500,602,6D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,500 BLOCK OF FOXHALL PL SE,400100,129500
Possession,Adult,2013,10/2/13,19:57:00,b'n\x05\xbah\x01!\xc9',50,5D,507,401900,136700,507,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,700 BLOCK OF 18TH ST NE,401900,136700
Possession with intent to distribute,Adult,2013,10/2/13,20:00:00,b'\xa2\xf9d\x15\xa5-\xeb',55,6D,607,402000,133800,607,6D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-misd,1500 BLOCK OF 19TH ST SE,402000,133800
Possession with intent to distribute,Adult,2013,10/2/13,20:27:00,b'\x15b\xfa\xd1Df\t',20,5D,507,401800,137200,507,5D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1600 BLOCK OF K ST NE,401800,137200
Possession with intent to distribute,Adult,2013,10/2/13,20:27:00,b'\x15b\xfa\xd1Df\t',20,5D,507,401800,137200,,,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1600 BLOCK OF K ST NE,401800,137200
Possession with intent to distribute,Adult,2013,10/2/13,20:27:00,b'\x15b\xfa\xd1Df\t',33,5D,507,401800,137200,604,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1600 BLOCK OF K ST NE,401800,137200
Possession,Adult,2013,10/2/13,20:30:00,b'\t3r\x16\n\xb7>',18,3D,306,398400,139400,306,3D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 4TH ST NW,398400,139300
Possession,Adult,2013,10/2/13,20:30:00,b'\t3r\x16\n\xb7>',18,3D,306,398400,139400,306,3D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 4TH ST NW,398400,139400
Possession,Adult,2013,10/3/13,16:28:00,b'\x07\xbe*\x1d\xb3C\x9d',24,7D,701,401500,133100,707,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,16TH ST SE / U ST SE,401500,133100
Possession,Adult,2013,10/3/13,17:20:00,b'\xfb\x0c\xed1\xd0\x94B',26,6D,604,405500,135700,608,6D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,4500 BLOCK OF BENNING RD SE,405500,135700
Possession,Adult,2013,10/3/13,18:13:00,b'\xcc\xf9\xfb\xcb^\x8c&',28,3D,302,397900,139900,302,3D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,700 BLOCK OF HARVARD ST NW,397900,139900
Possession,Adult,2013,10/3/13,19:00:00,b'e*!\xd6\x8f\xe9\x18',38,4D,409,396900,140700,403,4D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF MERIDIAN PL NW,396900,140700
Possession,Adult,2013,10/3/13,19:52:00,b'\x81\r\x10]\xb7U\xc4',21,6D,606,403000,132100,606,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,2900 BLOCK OF ERIE ST SE,403000,132100
Possession,Adult,2013,10/3/13,20:00:00,b'\xba\x00\xf1\xed\x02}A',26,4D,402,397800,144400,402,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,800 BLOCK OF TEWKESBURY PL NW,397800,144400
Possession with intent to distribute,Adult,2013,10/3/13,23:44:00,"b'\x8a""g\xee{\x95\xd1'",20,3D,306,398000,139900,302,3D,U,H ,M,Narcotics,Ucsa Pwid Marijuana,600 BLOCK OF GRESHAM PL NW,398000,139900
Possession,Juvenile,2013,10/3/13,Juvenile,Juvenile,Juvenile,1D,107,Juvenile,Juvenile,604,6D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Possession Marijuana,Juvenile,Juvenile,Juvenile
Possession,Juvenile,2013,10/3/13,Juvenile,Juvenile,Juvenile,6D,606,Juvenile,Juvenile,606,6D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Poss Marijuana,Juvenile,Juvenile,Juvenile
Possession,Adult,2013,10/4/13,13:01:00,b'C\x04#\xcbi\xc6\xa8',41,5D,506,401200,137600,505,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1200 BLOCK OF PENN ST NE,401200,137600
Possession,Adult,2013,10/4/13,16:26:00,b'\xa2\xe0\xed\n`\xeb\xc5',38,4D,409,398100,140800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,600 BLOCK OF OTIS PL NW,398100,140800
Possession with intent to distribute,Adult,2013,10/4/13,17:35:00,b'\x1f\xfc`\xea\x86$\x19',22,7D,706,400100,129100,706,7D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,4000 BLOCK OF 6TH ST SE,400100,129100
Possession,Adult,2013,10/4/13,20:48:00,b'\x90\x90\x0b\x1f\xaf\xdd\x96',48,3D,308,397900,138200,Out of State,Out of State,W ,N ,M,Narcotics,Ucsa Possession Marijuana,900 BLOCK OF RHODE ISLAND AVE NW,400500,139400
Possession,Adult,2013,10/4/13,21:04:00,"b'\xc1\xba\xdc\xd8,\x9dg'",32,6D,608,405600,135800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,4600 BLOCK OF CENTRAL AVE NE,405600,135800
Possession,Adult,2013,10/4/13,22:14:00,b'\xc4\xb994:\xa8%',29,5D,507,401800,136500,702,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1700 BLOCK OF F ST NE,401800,136500
Possession,Juvenile,2013,10/4/13,Juvenile,Juvenile,Juvenile,1D,106,Juvenile,Juvenile,604,6D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Possession Marijuana,Juvenile,Juvenile,Juvenile
Possession,Adult,2013,10/5/13,1:21:00,b'\x89\xc7\xab\xfdG\xd6\x1c',19,3D,303,396300,139400,Out of State,Out of State,B ,U ,F,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF ADAMS MILL RD NW,396300,139400
Possession,Adult,2013,10/5/13,1:21:00,b'\x89\xc7\xab\xfdG\xd6\x1c',20,3D,303,396300,139400,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF ADAMS MILL RD NW,396300,139400
Possession,Adult,2013,10/5/13,1:21:00,b'\x89\xc7\xab\xfdG\xd6\x1c',23,3D,303,396300,139400,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF ADAMS MILL RD NW,396300,139400
Possession,Adult,2013,10/5/13,1:35:00,b'N6\xb6Y\x81\x1a\xb4',22,3D,303,396300,139200,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 18TH ST NW,396300,139200
Possession,Adult,2013,10/5/13,7:19:00,b'\x0f\x91\x96$n\xce\xab',35,6D,605,402700,134100,407,4D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2500 BLOCK OF N ST SE,402700,134100
Possession,Adult,2013,10/5/13,10:34:00,b'\xb7\x11u\xc6>\xb4B',40,1D,106,401000,134600,607,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,900 BLOCK OF 13TH ST SE,401000,134600
Possession,Adult,2013,10/5/13,14:56:00,"b""\x8a'6\x7f\xed\xa9Z""",34,6D,603,403500,135000,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,33RD ST SE / E ST SE,403500,135000
Possession,Adult,2013,10/5/13,15:30:00,b'\xa1\xe7\n\xaa%.\xa1',22,1D,102,398400,136200,402,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,800 BLOCK OF TEWKESBURY PL NW,397900,144400
Possession,Adult,2013,10/5/13,15:45:00,b'\x8fBno\xc8|~',42,5D,506,401200,137900,506,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1600 BLOCK OF MONTELLO AVE NE,401200,137900
Possession,Adult,2013,10/5/13,18:04:00,b'E\xf0()\xf5]~',44,6D,603,404100,135300,603,6D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,200 BLOCK OF 37TH ST SE,404100,135300
Possession,Adult,2013,10/5/13,18:07:00,b'6Q\xce\xadjrQ',24,7D,701,401900,133100,606,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF GOOD HOPE RD SE,401900,133100
Possession with intent to distribute,Adult,2013,10/5/13,20:24:00,b'm\xf3/zV\x8d\xf3',23,7D,703,400800,131900,703,7D,B ,N ,F,Narcotics,Ucsa Pwid Marijuana,2500 BLOCK OF POMEROY RD SE,400800,131900
Possession with intent to distribute,Adult,2013,10/5/13,22:58:00,b'\xef\xf0e\x13\xbb5\xb4',38,5D,503,403100,140000,503,5D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,2800 BLOCK OF 30TH ST NE,403100,140000
Possession,Adult,2013,10/5/13,23:31:00,b'\xfe\xa6\x82\xd9f\xb8\xb7',24,3D,307,397600,137500,Out of State,Out of State,U,H ,M,Narcotics,Ucsa Poss Marijuana,1100 BLOCK OF 11TH ST NW,397600,137500
Possession,Juvenile,2013,10/5/13,Juvenile,Juvenile,Juvenile,4D,403,Juvenile,Juvenile,403,4D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Possession Marijuana,Juvenile,Juvenile,Juvenile
Possession with intent to distribute,Adult,2013,10/6/13,0:46:00,b'Kx\xd2\xe1\x97\xfa\x83',20,4D,407,398300,142500,407,4D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-misd,4900 BLOCK OF KANSAS AVE NW,398300,142500
Possession with intent to distribute,Adult,2013,10/6/13,2:09:00,b'\xff\x8d\x1cG\xf46J',44,6D,603,404200,135200,603,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,300 BLOCK OF 37TH ST SE,404200,135200
Possession,Adult,2013,10/6/13,22:35:00,"b""G\xc1\xbd'[Bt""",33,3D,302,397600,140000,308,3D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1100 BLOCK OF COLUMBIA RD NW,397600,140000
Possession,Adult,2013,10/7/13,2:26:00,"b""'\xe2\x1fN<\xac\x0c""",34,2D,208,396600,137800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1700 BLOCK OF MASSACHUSETTS AVE NW,396600,137800
Possession,Adult,2013,10/7/13,9:20:00,b'\xf2\x15\x14\x91\x11\x85\x80',20,7D,702,403000,131400,702,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,BUENA VISTA TER SE / SHIPLEY TER SE,403000,131400
Distribution,Adult,2013,10/8/13,13:00:00,b'\x85\x03\n\x17\x9f\x1a\x8a',25,1D,105,398900,134300,203,2D,W ,N ,M,Narcotics,Conspiracy To Distribute Marijuana,100 BLOCK OF M ST SW,398900,134300
Distribution,Adult,2013,10/8/13,19:35:00,b'\x1b\xddo+6I+',32,6D,607,401800,133700,607,6D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,18TH ST SE / Q ST SE,401800,133700
Possession,Adult,2013,10/8/13,19:58:00,b'h1)\x15\x1c\x9aW',23,5D,503,402300,139400,708,7D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2200 BLOCK OF CHANNING ST NE,402300,139400
Possession,Adult,2013,10/8/13,20:08:00,b'^\xbd\x93\x8e%\xe2&',25,5D,507,401500,136400,507,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF ISHERWOOD ST NE,401500,136400
Distribution,Adult,2013,10/8/13,21:32:00,b'/\x87\xe7\xd8\xc7\xe9\xfc',21,6D,603,404000,135800,603,6D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,3500 BLOCK OF EAST CAPITOL ST NE,404000,135800
Distribution,Adult,2013,10/8/13,21:32:00,b'/\x87\xe7\xd8\xc7\xe9\xfc',29,6D,603,404000,135800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,3500 BLOCK OF EAST CAPITOL ST NE,404000,135800
Distribution,Adult,2013,10/8/13,21:32:00,b'/\x87\xe7\xd8\xc7\xe9\xfc',29,6D,603,404000,135800,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Distributing Marijuana,3500 BLOCK OF EAST CAPITOL ST NE,404000,135800
Possession,Adult,2013,10/8/13,23:45:00,b'\x87\x028\xc1\xff\xa7v',41,3D,308,398600,138000,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF NEW JERSEY AVE NW,398600,138000
Possession,Juvenile,2013,10/8/13,Juvenile,Juvenile,Juvenile,7D,704,Juvenile,Juvenile,704,7D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Possession Marijuana,Juvenile,Juvenile,Juvenile
Possession,Adult,2013,10/9/13,2:06:00,b'?\xb3+N\xbf{E',25,3D,308,398100,138000,504,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF 7TH ST NW,398100,138000
Possession,Adult,2013,10/9/13,6:59:00,b'\x8d\xd6\x83\x10xVg',19,1D,104,400300,137100,104,1D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,900 BLOCK OF 7TH ST NE,400300,137100
Possession,Adult,2013,10/9/13,15:00:00,b'\x91\xf9\xdf\x05*\x89\xae',42,4D,403,398400,143100,403,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,500 BLOCK OF INDIANA AVE NW,398400,136200
Possession,Adult,2013,10/9/13,16:55:00,b'j\x19\xeb\n\xb4\x18d',30,4D,408,396800,140300,402,4D,U,H ,M,Narcotics,Ucsa Possession Marijuana,3200 BLOCK OF 16TH ST NW,396800,140300
Possession,Adult,2013,10/9/13,17:25:00,b'!\xe4\x07\xa8)\xadA',19,6D,608,406500,136300,604,6D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,53RD ST NE / CLAY TER NE,406500,136300
Distribution,Adult,2013,10/9/13,17:53:00,b'\xcc\x93\xda\x92\x10\xeb\x83',33,4D,403,397600,143100,403,4D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,GEORGIA AVE NW / KENNEDY ST NW,397600,143100
Possession,Adult,2013,10/9/13,17:59:00,b'\x84\xe0\x16BR\xcd\xd0',43,1D,104,400400,137000,507,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,700 BLOCK OF H ST NE,400400,137000
Possession with intent to distribute,Adult,2013,10/9/13,18:40:00,b'\x04*b\xec\xfa\xa7.',31,3D,302,397200,140000,701,7D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,3000 BLOCK OF 14TH ST NW,397200,140000
Possession with intent to distribute,Adult,2013,10/9/13,20:25:00,b'\x97\xa5\x0e\x07\xb3\x1c\x1f',37,6D,602,405200,136000,702,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,4300 BLOCK OF BENNING RD NE,405200,136000
Possession,Adult,2013,10/9/13,21:49:00,b'\xf8ZiZ&\x97\x01',31,5D,507,401700,136300,108,1D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,400 BLOCK OF 17TH ST NE,401700,136300
Possession,Adult,2013,10/9/13,21:52:00,b'*\xdfX\x84\xb3P\xa4',41,5D,506,401500,137400,506,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF HOLBROOK ST NE,401500,137400
Possession,Adult,2013,10/10/13,0:49:00,b'\xae\x98\x93Sc\xcd\x14',21,6D,607,402600,133900,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,2500 BLOCK OF PENNSYLVANIA AVE SE,402600,133900
Possession,Adult,2013,10/10/13,1:00:00,b'\xb4\x05\xd4v\x14\xfcA',22,3D,308,398000,137800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1300 BLOCK OF 9TH ST NW,398000,137800
Possession,Adult,2013,10/10/13,1:30:00,b'\xbd\xd76\xc6\x0c\xc3U',28,3D,303,396500,139000,701,7D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2200 BLOCK OF CHAMPLAIN ST NW,396500,139000
Possession,Adult,2013,10/10/13,7:30:00,b'\xa3z\x17\x04L\x07O',23,1D,103,399000,137400,505,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,100 BLOCK OF M ST SW,398900,134300
Possession with intent to distribute,Adult,2013,10/10/13,15:00:00,b'\x00\xd5\xf3e\xd2\xaa\xec',22,1D,105,398800,134400,105,1D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,200 BLOCK OF L ST SW,398800,134400
Distribution,Adult,2013,10/10/13,17:30:00,b'\xce<\xcb\xdb\xbaR>',40,7D,701,401700,132800,703,7D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,1600 BLOCK OF W ST SE,401700,132800
Possession,Adult,2013,10/10/13,17:30:00,b'\xce<\xcb\xdb\xbaR>',43,7D,701,401700,132800,Out of State,Out of State,U,N ,F,Narcotics,Ucsa Possession Marijuana,1600 BLOCK OF W ST SE,401700,132800
Possession with intent to distribute,Adult,2013,10/10/13,21:40:00,b'\xd9v\xc4\xec\x7f\x82\x1d',41,7D,702,403100,131500,702,7D,B ,N ,F,Narcotics,Ucsa Pwid Marijuana,3000 BLOCK OF 30TH ST SE,403100,131500
Possession with intent to distribute,Adult,2013,10/10/13,21:40:00,b'\xd9v\xc4\xec\x7f\x82\x1d',42,7D,702,403100,131500,702,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,3000 BLOCK OF 30TH ST SE,403100,131500
Possession,Adult,2013,10/10/13,22:32:00,b'\x9b\xb8\x8f\x96\x04\x82\x15',27,5D,507,401800,137200,,,B ,U ,M,Narcotics,Ucsa Possession Marijuana,17TH ST NE / K ST NE,401800,137200
Possession,Adult,2013,10/10/13,23:25:00,b'a%\xf0\x04$\x08\xe1',38,1D,108,401300,136800,108,1D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,700 BLOCK OF 14TH ST NE,401300,136800
Possession with intent to distribute,Adult,2013,10/11/13,1:46:00,b'\xbc\xa2\xdf\xc2\xa2\xddd',28,5D,507,401900,136800,103,1D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1700 BLOCK OF BENNING RD NE,401900,136800
Possession with intent to distribute,Adult,2013,10/11/13,1:46:00,b'\xbc\xa2\xdf\xc2\xa2\xddd',36,5D,507,401900,136800,409,4D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,800 BLOCK OF 19TH ST NE,402100,136900
Possession,Adult,2013,10/11/13,2:45:00,"b"")\x0f\x14\xee|'+""",36,2D,207,396700,137200,,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,17TH ST NW / K ST NW,396700,137200
Possession with intent to distribute,Adult,2013,10/11/13,16:49:00,b'\xa9\xd0\xd2\xfe\xedZ\xf8',35,7D,701,401600,133100,101,1D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1600 BLOCK OF GOOD HOPE RD SE,401600,133100
Possession,Adult,2013,10/11/13,17:59:00,"b'\x81\x86I\x1b\xf4,\x9d'",43,5D,507,401600,136400,,3D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1600 BLOCK OF ISHERWOOD ST NE,401600,136400
Possession,Adult,2013,10/11/13,18:00:00,b'\xbb\x15z\xe4*\xd0m',24,4D,404,397600,141900,505,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,4400 BLOCK OF IOWA AVE NW,397600,141900
Possession,Adult,2013,10/11/13,18:00:00,b'\xbb\x15z\xe4*\xd0m',40,4D,404,397600,141900,404,4D,B ,U ,F,Narcotics,Ucsa Possession Marijuana,4400 BLOCK OF IOWA AVE NW,397600,141900
Possession with intent to distribute,Adult,2013,10/11/13,18:00:00,b'\xbb\x15z\xe4*\xd0m',43,4D,404,397600,141900,404,4D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,4400 BLOCK OF IOWA AVE NW,397600,141900
Possession,Adult,2013,10/11/13,19:35:00,b'P/s\xa8d\xedU',27,5D,501,399000,138200,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,UNIT BLOCK OF FLORIDA AVE NE,399000,138200
Possession with intent to distribute,Adult,2013,10/11/13,21:52:00,b'\xb0\xbb\xb0\xd9F\x1d\x13',52,5D,507,401700,137200,507,5D,B ,N ,F,Narcotics,Ucsa Pwid Marijuana,1600 BLOCK OF K ST NE,401700,137200
Possession with intent to distribute,Adult,2013,10/11/13,21:52:00,b'\xb0\xbb\xb0\xd9F\x1d\x13',58,5D,507,401700,137200,608,6D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1600 BLOCK OF K ST NE,401700,137200
Possession with intent to distribute,Adult,2013,10/11/13,22:05:00,b'\xec\xefD\xb7\x8f\xff4',39,3D,302,397200,140200,302,3D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1300 BLOCK OF KENYON ST NW,397400,140200
Possession,Adult,2013,10/12/13,3:00:00,b'=c\x8c;\xd0\xc38',19,1D,101,397400,137300,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1300 BLOCK OF L ST NW,397400,137300
Possession,Adult,2013,10/12/13,15:07:00,b'C\x9a\x17\x01\xaex\xcc',20,6D,602,406000,136700,602,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,5000 BLOCK OF NANNIE HELEN BURROUGHS AVE NE,406200,136800
Possession,Adult,2013,10/12/13,15:31:00,b'D\x80\xb4\xa2\xa2\x05)',23,6D,608,406500,136300,702,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,53RD ST NE / CLAY TER NE,406500,136300
Possession,Adult,2013,10/12/13,17:28:00,b'n\xcfN\xa4\xc3l\xc1',21,1D,105,399000,133900,105,1D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,UNIT BLOCK OF O ST SW,399000,133900
Possession,Adult,2013,10/12/13,20:04:00,b'KM\xdc5\x187\x12',39,7D,706,400700,129000,603,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,800 BLOCK OF SOUTHERN AVE SE,400700,129000
Possession,Adult,2013,10/12/13,23:20:00,b'Cm\t\xeb\xe2\xc6\xfa',45,1D,105,399200,133800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,P ST SW / SOUTH CAPITOL ST,399200,133800
Possession,Adult,2013,10/13/13,2:30:00,b'\x00\x01V\x19DJ\xeb',25,7D,702,401400,131700,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Possession Marijuana,STANTON RD SE / SUITLAND PKWY SE,401400,131700
Possession,Adult,2013,10/13/13,3:15:00,b'\xc5n\xb1\xb8\xcb\xfd\xd8',21,7D,708,399400,128400,407,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,UNIT BLOCK OF GALVESTON ST SW,399400,128400
Possession,Unknown,2013,10/13/13,3:20:00,b'\xfc\x97\xbd\xec)\xdfX',Unk,1D,101,397400,137300,,,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1300 BLOCK OF L ST NW,397400,137300
Possession,Adult,2013,10/13/13,16:10:00,b'\x94\xe3\x01\x1f%\xdbX',24,4D,403,398100,143300,402,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,5600 BLOCK OF 7TH ST NW,398100,143300
Possession,Adult,2013,10/14/13,17:36:00,"b'/\xb9,\x89\x01\xacH'",22,6D,606,402400,132800,303,3D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF GOOD HOPE RD SE,402400,132800
Possession with intent to distribute,Adult,2013,10/14/13,20:40:00,b'c\x80m\xfa\x1f\xac}',19,6D,601,405500,138200,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1500 BLOCK OF 45TH ST NE,405500,138200
Possession,Adult,2013,10/14/13,23:52:00,b'\x00\x8d\xc83{\xba\x08',38,6D,603,404900,136200,405,4D,B ,U ,F,Narcotics,Ucsa Possession Marijuana,4100 BLOCK OF BENNING RD NE,404800,136200
Possession,Juvenile,2013,10/14/13,Juvenile,Juvenile,Juvenile,6D,606,Juvenile,Juvenile,606,6D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Poss Marijuana,Juvenile,Juvenile,Juvenile
Distribution,Adult,2013,10/15/13,3:39:00,b'\xb1\x81\xf4\xf0l\x92\xbc',45,4D,402,398100,144400,303,3D,B ,U ,M,Narcotics,Ucsa Distributing Marijuana,7TH ST NW / TEWKESBURY PL NW,398100,144400
Possession with intent to distribute,Adult,2013,10/15/13,14:00:00,b'\x84\x1b\x8e\xc6\xe2\x81\xdc',22,5D,507,402200,137300,507,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,2000 BLOCK OF MARYLAND AVE NE,402200,137300
Possession,Adult,2013,10/15/13,17:42:00,"b'\xc1\x8a\x01\xd7""l\x8d'",49,4D,401,397700,146300,705,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,7800 BLOCK OF EASTERN AVE NW,397700,146300
Possession,Adult,2013,10/15/13,20:24:00,b'\xc6\x05p\xf5h\x15r',42,5D,506,401000,137700,502,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1100 BLOCK OF PENN ST NE,401000,137700
Possession,Adult,2013,10/16/13,17:18:00,b'\x1a\xe1\xf7l\xacc\xb9',22,7D,702,402500,131700,603,6D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF IRVING ST SE,402500,131700
Possession,Adult,2013,10/16/13,19:20:00,b'>\xe9\xdaay\xbe\x8b',35,6D,602,405900,137800,707,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1300 BLOCK OF 49TH ST NE,405900,137800
